"baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","condition_A_vs_B","SE_Intercept","SE_condition_A_vs_B","WaldStatistic_Intercept","WaldStatistic_condition_A_vs_B","WaldPvalue_Intercept","WaldPvalue_condition_A_vs_B","betaConv","betaIter","deviance","maxCooks"
"gene-GALLO_RS00840",1261.26143516321,69410.3595532241,FALSE,0.0512069012305049,5,0.0558377410782984,0.0527670404314039,8,FALSE,0.0527670404314039,10.2749450396031,0.050155622000375,0.192687118162882,0.272630929880306,53.3245041887931,0.183968935668433,0,0.854037824700422,TRUE,3,82.92098581629,0.457515418662807
"gene-GALLO_RS00845",226.170190588205,166.330701879055,FALSE,1e-08,5,0.0673609873625392,0.0173016255020085,9,FALSE,0.0173016255020085,7.78142365371382,0.0813906465535766,0.122174114742378,0.173688289757398,63.6912628351927,0.468601807682375,0,0.639354284948878,TRUE,2,53.6396186085261,0.0439413629675172
"gene-GALLO_RS00850",588.473944425614,3896.14848810339,FALSE,0.0108780696634731,7,0.0587163471851262,0.0235931798270986,6,FALSE,0.0235931798270986,9.17772425885146,0.0462550546004474,0.132209047308006,0.187382458394447,69.4182769313074,0.246848370956255,0,0.805025573954552,TRUE,2,67.5003395745416,0.270425677699863
"gene-GALLO_RS00855",21767.5888792739,4222304.00924791,FALSE,0.00886468474291696,5,0.0534657713918212,0.0208602966844033,8,FALSE,0.0208602966844033,14.3949737703705,0.0297381190351717,0.120426374288144,0.170322043491394,119.533398356142,0.174599355582968,0,0.861394454977299,TRUE,2,109.743616377168,0.137459464313067
"gene-GALLO_RS00860",316.309274073359,29053.8467172539,FALSE,0.321453425074947,6,0.0633596742412794,0.20664358965394,10,FALSE,0.20664358965394,7.98711220060136,0.578703721768905,0.381971191849765,0.539691341284069,20.910247607738,1.07228646728334,4.31985421211003e-97,0.283591383183333,TRUE,3,75.9929147544992,1.45892602864812
"gene-GALLO_RS00865",2935.43351406923,638651.64686244,FALSE,0.071154631441838,5,0.0544017246134738,0.0703866397075663,6,FALSE,0.0703866397075663,11.6658896567377,-0.309365863068189,0.221430479583563,0.313294931023649,52.6842089611031,-0.987458884372554,0,0.323417729586341,TRUE,3,95.230213691325,1.03324231219825
"gene-GALLO_RS00870",462.88365217554,17200.9402610821,FALSE,0.094469191263016,5,0.0601805245184872,0.0816077236501896,9,FALSE,0.0816077236501896,8.90934189088198,-0.112598995781018,0.240740976445501,0.340993267755295,37.0079993129,-0.330208852867506,8.51532150084156e-300,0.741242158048667,TRUE,3,74.204305008806,0.564567241836381
"gene-GALLO_RS00875",947.452031448368,147134.091683933,FALSE,0.162842288969757,4,0.0566716916204662,0.124189961739718,9,FALSE,0.124189961739718,9.97563064796762,-0.180471467904357,0.294619201022535,0.416910368066339,33.8594043203742,-0.432878339633043,2.63886627221039e-251,0.665103156725586,TRUE,3,85.9370759572363,1.96491000856394
"gene-GALLO_RS00880",32.223815145829,188.163683940536,FALSE,0.160231857316517,5,0.151870585390169,0.156349958011391,4,FALSE,0.156349958011391,5.33142964235735,-0.742839952850714,0.352768603504506,0.51403554991885,15.1131069754887,-1.4451139672499,1.32730893217795e-51,0.148425876387163,TRUE,3,46.2611327471446,0.834951754219367
"gene-GALLO_RS11665",4338.50105161606,5307325.39357518,FALSE,0.195878712370913,6,0.0540518573476972,0.136033517801944,9,FALSE,0.136033517801944,12.5173770690189,-1.05899162028139,0.30738951816472,0.434897680860023,40.7215481638877,-2.43503625539507,0,0.0148902976673092,TRUE,3,104.132550879327,0.956105421481359
"gene-GALLO_RS00885",1547.28238326945,30395.2162815488,FALSE,0.0148993765305264,8,0.0553723052256497,0.0255877269246583,8,FALSE,0.0255877269246583,10.6427264730225,-0.0954163635352176,0.134739703170013,0.190821900191921,78.9873082887354,-0.500028369066925,0,0.617055102064014,TRUE,2,79.6917508137495,0.325069402062631
"gene-GALLO_RS00890",828.695165505954,28508.6630108751,FALSE,0.0485913108280361,4,0.0571520256781875,0.0514545609867426,8,FALSE,0.0514545609867426,9.72469410573635,-0.0602107455970386,0.190941815569361,0.270351591345307,50.9301437023561,-0.222712747120968,0,0.823759079753541,TRUE,3,77.6958160774621,1.14830544732677
"gene-GALLO_RS00895",642.630714714972,9302.55942826611,FALSE,0.020955272668792,7,0.0582615678430943,0.0318465263313068,8,FALSE,0.0318465263313068,9.40979249466368,-0.168507491516568,0.151790409875618,0.215371320532973,61.9920092604954,-0.782404505388961,0,0.433976886866443,TRUE,2,70.8828475029266,0.401561032198953
"gene-GALLO_RS00900",840.330262836252,14322.0067839609,FALSE,0.0190806675067121,8,0.0570989663311581,0.0303928323775396,8,FALSE,0.0303928323775396,9.78817688245736,-0.150349170574137,0.147694410604272,0.209402609615798,66.2731706799892,-0.717990911622304,0,0.472762890623716,TRUE,2,73.7285559830707,0.394456222252727
"gene-GALLO_RS00905",992.557726399177,16087.5057916666,FALSE,0.00382823502597086,5,0.0565193722758083,0.0154687012432466,9,FALSE,0.0154687012432466,10.0934367006021,-0.291057905549355,0.106398790344032,0.151325399485403,94.8642053914874,-1.92339096106223,0,0.054430968651315,TRUE,2,70.3247053906836,0.0700047209328377
"gene-GALLO_RS00910",451.258277259209,18156.8321621922,FALSE,0.0387057412398157,7,0.0603572693136761,0.0451977805601203,8,FALSE,0.0451977805601203,9.08055429867271,-0.585651899823489,0.180404220354061,0.256903586412375,50.3344892977072,-2.27965638005308,0,0.0226280762758499,TRUE,3,69.1438214219445,0.722048982062703
"gene-GALLO_RS00915",333.315836448072,7550.1521959709,FALSE,0.0588655325485147,7,0.0628474202483799,0.0593611699859666,5,FALSE,0.0593611699859666,8.24858671464172,0.2501992541832,0.208083609420598,0.294234616778231,39.6407325767256,0.850339286800435,0,0.395136480241541,TRUE,3,67.8060205096965,0.573429647674005
"gene-GALLO_RS00920",19529.6662005812,1069349081.09344,FALSE,1.86599479326266,7,0.0534824890953929,1.86599479326266,7,TRUE,1.02128219297589,12.4434760693648,2.58792672365958,1.13785616757959,1.60914172976847,10.9358954355665,1.60826524835195,7.76357225657986e-28,0.107777098281679,TRUE,6,125.558207350804,1.00448218430561
"gene-GALLO_RS00925",2178.11557006887,21065698.9248406,FALSE,1.5051772957038,8,0.0547778752223194,1.5051772957038,11,TRUE,0.782404652764593,8.12311822063938,3.87027579884408,1.02302440655958,1.44604099063588,7.94029758093196,2.67646340864942,2.01696760038675e-15,0.00744036898211806,TRUE,6,95.8999267023256,31.2063093217972
"gene-GALLO_RS00930",5640.13171834876,3160242.51925891,FALSE,0.12371522176465,6,0.053882931732845,0.0963386794907727,7,FALSE,0.0963386794907727,12.4167777654417,0.0882395465729535,0.258759324182928,0.365958201645495,47.9858177271469,0.241119193875675,0,0.809462737017942,TRUE,3,105.523602978954,1.40176902483705
"gene-GALLO_RS00935",3042.98611115734,2923688.92275745,FALSE,0.400460360546272,8,0.0543634874759397,0.241069664929885,6,FALSE,0.241069664929885,11.5107378838678,0.11874782929395,0.409233365832579,0.578759378048477,28.127564477665,0.205176509958865,4.50894440803185e-174,0.837434221361867,TRUE,3,104.513552892219,1.62976145267492
"gene-GALLO_RS00940",138.365492753278,1782.95322686349,FALSE,0.0891514101135785,8,0.0762712659821871,0.0842758703241621,8,FALSE,0.0842758703241621,6.92437182640793,0.350863024758444,0.252516332512684,0.356530655070281,27.4214810483996,0.984103385694227,1.52087428450925e-165,0.32506468241126,TRUE,3,59.7534713794066,1.18923308144266
"gene-GALLO_RS00945",70.487057787284,254.30253475675,FALSE,0.0527808359406936,6,0.0983732536992935,0.0697516582003091,8,FALSE,0.0697516582003091,6.13123902134996,0.0103899413192263,0.239931811679584,0.341528776175158,25.5540896325073,0.0304218620626498,4.94506767213923e-144,0.975730609518851,TRUE,3,50.2530534837231,0.639521888380724
"gene-GALLO_RS00950",342.716630412265,3524.21857866027,FALSE,0.0266632376816348,8,0.0625860777149919,0.0378208133259897,8,FALSE,0.0378208133259897,8.33574137569801,0.162604314515185,0.168018777856192,0.237824504045848,49.6119629130538,0.683715562311602,0,0.494154794527657,TRUE,3,64.6986292072783,0.219055564625273
"gene-GALLO_RS00955",218.376693594785,20174.1244141596,FALSE,0.226848337964116,4,0.0678620908345375,0.159546568733228,9,FALSE,0.159546568733228,7.25444881221558,0.893501968010354,0.338974728499061,0.47776958447416,21.4011494141095,1.87015246898514,1.30354661441031e-101,0.0614626480240054,TRUE,3,69.4061657207729,1.33502396379259
"gene-GALLO_RS00960",6272.17639531691,1376199.14606515,FALSE,0.0344619816012448,4,0.0538261933494461,0.042979033542918,9,FALSE,0.042979033542918,12.5280910586732,0.168243589799882,0.172995078078411,0.244662589075387,72.418771665832,0.687655560401357,0,0.49166971118172,TRUE,3,100.541274221507,0.791802512639713
"gene-GALLO_RS00965",3117.0125102718,404346.870722925,FALSE,0.0397061145810748,5,0.0543387027113253,0.0427356431869097,8,FALSE,0.0427356431869097,11.503520786106,0.197703082146775,0.1728324820749,0.244434001230423,66.5587894590369,0.808819890651807,0,0.418618753299778,TRUE,3,92.1010545027205,0.878423655328456
"gene-GALLO_RS00970",133.996477863149,442.41962878532,FALSE,0.0206376286136447,3,0.0770196061166067,0.0398856428906586,5,FALSE,0.0398856428906586,7.02395406581911,0.0799966079125596,0.18059224279117,0.256456380371144,38.8939965375,0.311930659696547,0,0.755093221137432,TRUE,2,53.9072427575061,0.255913228615944
"gene-GALLO_RS00975",502.357084212379,8153.04488254031,FALSE,0.0301765800771133,8,0.0596414395730834,0.0393540617607275,8,FALSE,0.0393540617607275,8.82063785252359,0.288904519004722,0.169487059835953,0.23958017191518,52.0431345086821,1.20587825234137,0,0.227864437208835,TRUE,3,69.5552364957166,0.616015010809255
"gene-GALLO_RS00980",649.204834734382,10689.3987959797,FALSE,0.0322428676694432,8,0.0582115262538395,0.040302972118361,8,FALSE,0.040302972118361,9.30266064948081,0.0783596975428084,0.170235761496804,0.240991063699241,54.6457487409629,0.325156030020274,0,0.745062984979913,TRUE,3,72.8576538073429,0.562240431290452
"gene-GALLO_RS00985",114.257827386889,1647.3522042781,FALSE,0.065300597123086,7,0.0811138603046006,0.0710675576428429,8,FALSE,0.0710675576428429,6.53540586037175,0.543079254318965,0.237147502877628,0.333368631883246,27.5584004936545,1.62906525203357,3.50987518373346e-167,0.103299206198385,TRUE,3,56.0350325368073,0.613290418734855
"gene-GALLO_RS00990",14.9016592562868,16.9111771135065,FALSE,1e-08,28,0.266429013630023,0.112112787054022,9,FALSE,0.112112787054022,3.61972840763645,0.510572296489734,0.360671387129572,0.500758538679948,10.0360841941034,1.01959778426476,1.05790730202417e-23,0.307919256280404,TRUE,3,34.2398193642057,0.322905525289247
"gene-GALLO_RS00995",4.55410959418534,7.93056374083618,FALSE,0.288475946186692,21,0.750641632275462,0.55016459219679,8,FALSE,0.55016459219679,2.47796169827218,-0.60332967161433,0.705067092938737,1.04100020521514,3.51450482243324,-0.579567293639144,0.000440574672324225,0.562206454220429,TRUE,5,29.7297336293468,0.656435214741884
